timestamp,trip.tripId,trip.startTime,trip.startDate,trip.routeId,position.latitude,position.longitude,position.bearing,position.speed,vehicle.id,vehicle.licensePlate
1737334461,weekday_S1190_S119002_4,07:55:21,20250120,S1190,3.3088,101.58434,168.0,18.52,WB6374S,WB6374S
1737334480,weekday_U6520_U652002_1,08:30:25,20250120,U6520,3.089449,101.68089,4.9,30.56,WPA8190,WPA8190
1737334457,weekday_U6400_U640001_3,08:31:16,20250120,U6400,3.085587,101.673386,208.4,20.0,WQB307,WQB307
1737334452,weekday_U2220_U222002_0,08:30:17,20250120,U2220,3.202563,101.73604,272.2,0.0,WUW1485,WUW1485
1737334454,weekday_U3000_U300002_3,07:40:19,20250120,U3000,3.157333,101.705826,0.0,0.0,WB490G,WB490G
1737334476,weekday_U1710_U171002_7,08:36:36,20250120,U1710,3.240567,101.69968,223.0,1.85,WWC4681,WWC4681
1737334456,weekday_T7810_T781002_1,08:30:46,20250120,T7810,3.109433,101.59549,0.0,1.85,WQA7103,WQA7103
1737334472,weekday_U2020_U202001_3,08:27:02,20250120,U2020,3.190183,101.7055,351.0,35.19,WUW8422,WUW8422
1737334488,weekday_P1050_P105002_0,08:21:10,20250120,P1050,2.93615,101.68003,204.6,20.0,WB5403U,WB5403U
1737334487,weekday_U3020_U302002_0,08:32:47,20250120,U3020,3.1587,101.71351,254.0,11.11,WUY9534,WUY9534
1737334469,weekday_P0010_P001002_1,08:00:59,20250120,P0010,3.114633,101.65083,147.0,18.52,WPV4583,WPV4583
1737334485,weekday_P1060_P106002_1,08:43:15,20250120,P1060,2.9325,101.70366,261.0,74.08,WB3466P,WB3466P
1737334436,weekday_U2530_U253002_2,08:15:49,20250120,U2530,3.157013,101.750946,294.0,0.0,WVL581,WVL581
1737334489,weekday_S1170_S117002_1,08:17:22,20250120,S1170,2.94055,101.768,147.0,50.0,WB9037F,WB9037F
1737334466,weekday_U7830_U783002_1,08:00:26,20250120,U7830,3.085567,101.61301,350.0,38.89,WVA3152,WVA3152
1737334498,weekday_U7830_U783002_0,06:59:42,20250120,U7830,3.072067,101.61584,1.0,29.63,WVA2966,WVA2966
1737334474,weekday_U6000_U600002_9,08:34:57,20250120,U6000,3.011884,101.61091,352.1,16.11,BNG4014,BNG4014
1737334470,weekday_U8210_U821002_1,08:51:21,20250120,U8210,3.108439,101.66675,97.6,7.41,WVJ8172,WVJ8172
1737334476,weekday_U2540_U254002_4,08:12:36,20250120,U2540,3.185433,101.701836,8.0,29.63,WVN7765,WVN7765
1737334484,weekday_P0020_P002002_1,08:27:24,20250120,P0020,3.11537,101.650536,149.6,21.11,WPY9550,WPY9550
1737334471,weekday_S4020_S402002_1,08:21:01,20250120,S4020,3.085117,101.55449,0.0,0.0,WB2592Q,WB2592Q
1737334494,weekday_S0100_S010002_0,08:50:14,20250120,S0100,3.151933,101.66333,264.0,22.22,WVA3151,WVA3151
1737334495,weekday_S4030_S403002_3,08:45:00,20250120,S4030,3.040955,101.51364,162.5,7.59,WVD3307,WVD3307
1737334457,weekday_P0060_P006002_1,08:02:21,20250120,P0060,3.199067,101.610664,57.0,44.45,WA9453M,WA9453M
1737334458,weekday_U2500_U250002_17,08:20:09,20250120,U2500,3.18257,101.70216,174.4,0.0,SF50488,SF50488
1737334470,weekday_S4060_S406002_0,08:32:30,20250120,S4060,3.002683,101.533676,182.0,35.19,WB4165V,WB4165V
1737334498,weekday_S4040_S404002_0,08:00:58,20250120,S4040,3.05835,101.482506,90.0,38.89,WVH9592,WVH9592
1737334490,weekday_U8020_U802002_2,07:10:51,20250120,U8020,3.160117,101.61584,189.0,9.26,WVN5547,WVN5547
1737334477,weekday_U1800_U180002_4,08:32:37,20250120,U1800,3.165033,101.69816,182.0,5.56,WVC6416,WVC6416
1737334455,weekday_T7740_T774002_2,08:32:48,20250120,T7740,3.080759,101.55431,272.5,37.97,WPX4237,WPX4237
1737334495,weekday_S4020_S402002_1,08:05:28,20250120,S4020,3.0707,101.555824,189.0,22.22,WQB2103,WQB2103
1737334497,weekday_U8010_U801002_2,08:10:58,20250120,U8010,3.22,101.63867,37.0,7.41,WVH7650,WVH7650
1737334485,weekday_T3510_T351002_1,08:29:46,20250120,T3510,3.119733,101.76317,0.0,1.85,WVN5644,WVN5644
1737334493,weekday_U6000_U600002_9,08:30:31,20250120,U6000,3.045938,101.62015,27.7,40.37,VGG9462,VGG9462
1737334478,weekday_U2500_U250002_17,08:14:25,20250120,U2500,3.18088,101.70212,116.3,0.0,WQE2164,WQE2164
1737334480,weekday_S2000_S200002_1,08:22:42,20250120,S2000,3.081283,101.58216,0.0,0.0,WB962P,WB962P
1737334480,weekday_T2220_T222002_1,07:42:25,20250120,T2220,3.210272,101.77928,301.6,5.37,WVJ8295,WVJ8295
1737334447,weekday_S0040_S004002_0,07:42:43,20250120,S0040,3.210416,101.77914,305.4,0.0,WUW1480,WUW1480
1737334499,weekday_U8010_U801001_1,08:12:59,20250120,U8010,3.174183,101.61901,183.0,16.67,WVG5306,WVG5306
1737334476,weekday_U1900_U190002_4,08:33:36,20250120,U1900,3.185283,101.6695,131.0,7.41,WVA4143,WVA4143
1737334493,weekday_S0070_S007002_0,06:30:23,20250120,S0070,3.2352,101.68216,298.0,14.82,WB5638Q,WB5638Q
1737334489,weekday_U2500_U250002_17,08:07:43,20250120,U2500,3.147749,101.69393,232.1,0.0,WUW1483,WUW1483
1737334473,weekday_S0030_S003002_1,07:51:33,20250120,S0030,2.972067,101.779655,181.0,29.63,WB4638T,WB4638T
1737334481,weekday_U1710_U171001_1,07:40:11,20250120,U1710,3.24955,101.68299,0.0,0.0,WUW1421,WUW1421
1737334482,weekday_U7800_U780002_2,08:03:02,20250120,U7800,3.163683,101.616165,159.0,11.11,WVH9827,WVH9827
1737334482,weekday_S4080_S408002_4,08:31:42,20250120,S4080,2.984817,101.549,175.0,40.74,WB9341D,WB9341D
1737334486,weekday_S3020_S302002_2,08:38:02,20250120,S3020,3.028311,101.46243,281.9,8.52,WUW9720,WUW9720
1737334480,weekday_U1730_U173001_1,08:04:10,20250120,U1730,3.217817,101.688675,0.0,0.0,WVH9625,WVH9625
1737334482,weekday_S4050_S405002_0,07:03:13,20250120,S4050,3.109583,101.546,0.0,0.0,WB2749T,WB2749T
1737334477,weekday_U3000_U300002_4,08:19:59,20250120,U3000,3.160823,101.73844,280.5,8.33,VGJ8965,VGJ8965
1737334487,weekday_S2040_S204002_0,08:04:17,20250120,S2040,3.027933,101.70117,16.0,12.96,WB9371D,WB9371D
1737334484,weekday_U4000_U400002_0,07:00:03,20250120,U4000,3.055251,101.75353,83.7,8.52,WA2856G,WA2856G
1737334476,weekday_P0060_P006002_1,08:32:38,20250120,P0060,3.184957,101.61255,242.6,44.82,WB6746M,WB6746M
1737334494,weekday_S1080_S108002_0,08:30:24,20250120,S1080,3.00615,101.71667,89.0,29.63,WB1872U,WB1872U
1737334499,weekday_S0131_S013102_0,08:01:59,20250120,S0131,3.125337,101.471565,119.3,20.37,WQE2148,WQE2148
1737334496,weekday_U5900_U590002_2,07:41:27,20250120,U5900,3.111,101.70683,0.0,16.67,WPV6941,WPV6941
1737334482,weekday_U2000_U200002_0,08:11:37,20250120,U2000,3.203657,101.70238,179.2,5.74,WVP2546,WVP2546
1737334492,weekday_U7720_U772001_1,08:04:04,20250120,U7720,3.149664,101.54341,311.7,5.19,WVH7906,WVH7906
1737334472,weekday_U3030_U303002_1,08:01:01,20250120,U3030,3.15711,101.706055,354.8,0.0,WVL574,WVL574
1737334478,weekday_U7520_U752001_2,08:33:52,20250120,U7520,3.035681,101.558105,100.5,15.93,WVD2086,WVD2086
1737334464,weekday_U6000_U600001_7,08:40:22,20250120,U6000,3.098032,101.67617,183.2,15.54,VEY4750,VEY4750
1737334453,weekday_U6020_U602002_0,07:57:13,20250120,U6020,3.031917,101.61549,25.0,44.45,WVN5539,WVN5539
1737334440,weekday_T6040_T604002_3,08:40:23,20250120,T6040,3.051817,101.62316,335.5,0.0,WQA1063,WQA1063
1737334464,weekday_S4020_S402002_1,08:40:05,20250120,S4020,3.076338,101.53488,59.0,29.63,WVE5835,WVE5835
1737334489,weekday_P0010_P001002_1,07:45:49,20250120,P0010,3.1042,101.64199,58.0,42.6,WB1052P,WB1052P
1737334490,weekday_U2020_U202001_3,08:40:20,20250120,U2020,3.152883,101.69883,0.0,0.0,WVD9730,WVD9730
1737334482,weekday_U7800_U780001_1,08:41:00,20250120,U7800,3.119717,101.6735,214.0,53.71,WVH9594,WVH9594
1737334477,weekday_P1010_P101002_0,07:36:07,20250120,P1010,2.915633,101.6845,0.0,0.0,WC4643H,WC4643H
1737334487,weekday_U2220_U222002_0,08:01:00,20250120,U2220,3.216983,101.74461,299.79,45.19,SF50664,SF50664
1737334507,weekday_U3030_U303002_1,08:31:28,20250120,U3030,3.159492,101.744484,292.2,13.33,WVJ8197,WVJ8197
1737334522,weekday_U7700_U770002_2,08:41:17,20250120,U7700,3.04612,101.58861,36.2,19.26,WQB7795,WQB7795
1737334513,weekday_S0030_S003002_1,08:52:43,20250120,S0030,2.965467,101.78317,270.0,18.52,WB2148J,WB2148J
1737334466,weekday_U1710_U171002_6,08:03:56,20250120,U1710,3.190033,101.69116,0.0,1.85,WC1083A,WC1083A
1737334475,weekday_S4060_S406002_0,07:31:05,20250120,S4060,3.055717,101.525665,337.0,11.11,WVD4692,WVD4692
1737334491,weekday_S3030_S303002_2,08:54:18,20250120,S3030,2.996129,101.49059,290.4,7.76,WVB6987,WVB6987
1737334520,weekday_S1140_S114002_1,08:32:48,20250120,S1140,3.124924,101.762856,23.4,18.71,WVE5068,WVE5068
1737334496,weekday_U2010_U201002_1,07:25:26,20250120,U2010,3.2125,101.70817,0.0,0.0,WWC6423,WWC6423
1737334504,weekday_U7510_U751002_3,08:40:49,20250120,U7510,3.063936,101.53039,71.0,50.74,W4677V,W4677V
1737334502,weekday_U6410_U641002_0,08:31:02,20250120,U6410,3.08415,101.63317,0.0,1.85,WPB3247,WPB3247
1737334498,weekday_U6000_U600002_9,08:46:17,20250120,U6000,3.000528,101.61177,337.1,2.59,VGK8917,VGK8917
1737334492,weekday_P1030_P103002_0,08:53:52,20250120,P1030,2.948667,101.725,284.0,22.22,WC694F,WC694F
1737334515,weekday_U1730_U173001_2,08:28:39,20250120,U1730,3.203979,101.6772,259.29,32.6,WVE4752,WVE4752
1737334503,weekday_U1900_U190001_2,08:05:00,20250120,U1900,3.16305,101.65117,227.0,7.41,WUW3416,WUW3416
1737334488,weekday_P1060_P106002_0,07:43:19,20250120,P1060,2.9445,101.70783,0.0,0.0,WC8757B,WC8757B
1737334487,weekday_U5900_U590001_2,08:30:26,20250120,U5900,3.060491,101.70817,187.6,31.48,WVC6714,WVC6714
1737334514,weekday_U2510_U251002_0,07:03:59,20250120,U2510,3.198014,101.74368,210.7,4.82,WVD4189,WVD4189
1737334512,weekday_U6000_U600001_6,07:55:23,20250120,U6000,3.001703,101.6118,178.8,63.34,VGK8927,VGK8927
1737334512,weekday_T6400_T640002_3,07:37:45,20250120,T6400,3.103417,101.640465,55.0,34.08,SF2113394,SF2113394
1737334500,weekday_U1700_U170002_3,08:46:31,20250120,U1700,3.253017,101.69383,182.0,31.48,WVD4971,WVD4971
1737334503,weekday_U3000_U300002_4,08:54:36,20250120,U3000,3.133721,101.75652,109.3,52.78,VGK8931,VGK8931
1737334501,weekday_P0010_P001002_2,08:15:00,20250120,P0010,3.1067,101.639336,28.0,12.96,WB3960N,WB3960N
1737334499,weekday_U1700_U170002_2,08:09:59,20250120,U1700,3.173467,101.691826,213.0,16.67,WUW1276,WUW1276
1737334516,weekday_U4200_U420002_2,07:41:16,20250120,U4200,3.133,101.72484,103.0,22.22,WB5069K,WB5069K
1737334524,weekday_U1900_U190002_3,08:17:54,20250120,U1900,3.171367,101.693344,103.0,11.11,WVA4347,WVA4347
1737334519,weekday_U4000_U400002_0,08:14:33,20250120,U4000,3.092592,101.73965,321.9,19.63,WPW8179,WPW8179
1737334516,weekday_U6000_U600002_7,07:41:04,20250120,U6000,3.111287,101.678154,356.3,11.85,VGK1736,VGK1736
1737334514,weekday_U6410_U641002_0,07:31:44,20250120,U6410,3.084517,101.625,264.0,44.45,WB807U,WB807U
1737334498,weekday_P0010_P001002_3,08:47:58,20250120,P0010,3.08415,101.63267,98.0,51.86,WA3714M,WA3714M
1737334489,weekday_U6400_U640001_3,08:20:06,20250120,U6400,3.081627,101.66597,293.9,8.15,WPA5621,WPA5621
1737334525,weekday_U6520_U652002_0,07:40:52,20250120,U6520,3.058207,101.68832,351.9,21.67,WPC8505,WPC8505
1737334521,weekday_U2510_U251002_0,08:02:20,20250120,U2510,3.185616,101.702034,209.2,5.0,WNV5654,WNV5654
1737334514,weekday_U6500_U650002_2,08:50:45,20250120,U6500,3.133533,101.688995,0.0,0.0,WB824L,WB824L
1737334504,weekday_U5900_U590001_1,08:10:03,20250120,U5900,3.032275,101.765594,67.69,4.82,WPC7940,WPC7940
1737334524,weekday_U3030_U303002_1,08:46:25,20250120,U3030,3.128378,101.778305,341.9,11.11,WVL734,WVL734
1737334514,weekday_T6400_T640002_3,07:55:00,20250120,T6400,3.093683,101.645996,0.0,1.85,WVN5492,WVN5492
1737334494,weekday_U2500_U250002_17,08:46:54,20250120,U2500,3.2086,101.72767,216.0,33.34,WB7597P,WB7597P
1737334487,weekday_U7720_U772002_4,07:42:46,20250120,U7720,3.118524,101.66445,97.7,38.34,VFA9781,VFA9781
1737334521,weekday_U1900_U190002_3,08:00:00,20250120,U1900,3.147067,101.69517,0.0,0.0,WVC4189,WVC4189
1737334486,weekday_U8510_U851002_0,08:16:16,20250120,U8510,3.171917,101.67233,16.0,27.78,WVA5843,WVA5843
1737334499,weekday_U1900_U190001_2,08:54:59,20250120,U1900,3.147567,101.69751,27.0,3.7,WVE7352,WVE7352
1737334490,weekday_U1730_U173002_3,07:45:00,20250120,U1730,3.147433,101.69383,0.0,0.0,WVB4123,WVB4123
1737334516,weekday_U3000_U300002_4,08:42:24,20250120,U3000,3.129317,101.772316,336.4,21.67,VGH3094,VGH3094
1737334497,weekday_U1900_U190002_4,08:47:27,20250120,U1900,3.182883,101.65483,60.0,16.67,WVA4269,WVA4269
1737334515,weekday_U2500_U250001_16,08:48:11,20250120,U2500,3.164916,101.69613,2.4,7.76,WVD4028,WVD4028
1737334513,weekday_U6000_U600001_7,08:32:51,20250120,U6000,3.082158,101.66893,239.1,33.52,VGJ941,VGJ941
1737334527,weekday_U4500_U450001_1,08:46:48,20250120,U4500,3.135299,101.7167,111.0,8.89,WVE5025,WVE5025
1737334505,weekday_T7900_T790002_2,08:42:31,20250120,T7900,3.118669,101.62702,68.19,33.87,WQA1073,WQA1073
1737334511,weekday_T7880_T788002_0,08:47:51,20250120,T7880,3.11465,101.669334,274.0,3.7,CDH8332,CDH8332
1737334495,weekday_U8210_U821002_1,08:43:25,20250120,U8210,3.118217,101.672165,0.0,0.0,WUW8410,WUW8410
1737334489,weekday_U3000_U300002_1,07:00:49,20250120,U3000,3.130379,101.763084,0.3,6.3,VEQ6895,VEQ6895
1737334521,weekday_T3500_T350002_1,08:30:21,20250120,T3500,3.12905,101.77617,0.0,0.0,WVC6453,WVC6453
1737334519,weekday_T7760_T776002_2,08:22:25,20250120,T7760,3.043106,101.59457,269.2,16.46,SF2113391,SF2113391
1737334506,weekday_P0050_P005002_1,08:42:09,20250120,P0050,3.132233,101.62283,94.0,33.34,WB3671K,WB3671K
1737334491,weekday_T6400_T640002_3,08:11:51,20250120,T6400,3.07525,101.645836,92.0,5.56,WC5692K,WC5692K
1737334466,weekday_U7520_U752002_3,08:24:26,20250120,U7520,3.035683,101.556656,0.0,0.0,WPL5053,WPL5053
1737334514,weekday_U5810_U581002_0,08:32:07,20250120,U5810,3.055825,101.72373,358.8,40.19,W5623V,W5623V
1737334518,weekday_U2020_U202002_5,08:01:48,20250120,U2020,3.191433,101.7055,177.0,0.0,WUY9570,WUY9570
1737334465,weekday_U7720_U772001_2,08:54:25,20250120,U7720,3.135833,101.68983,236.0,29.63,WVG8523,WVG8523
1737334496,weekday_P1050_P105002_0,06:51:10,20250120,P1050,2.913433,101.683334,0.0,0.0,WPX9780,WPX9780
1737334505,weekday_P1030_P103002_0,08:49:35,20250120,P1030,2.952083,101.72251,263.0,27.78,WC4436C,WC4436C
1737334504,weekday_U6000_U600001_7,08:05:11,20250120,U6000,3.00541,101.61149,176.2,48.52,VGJ1946,VGJ1946
1737334502,weekday_U2020_U202002_5,08:41:05,20250120,U2020,3.243033,101.707504,87.0,18.52,WUW8434,WUW8434
1737334520,weekday_S2020_S202002_2,08:02:23,20250120,S2020,3.071217,101.61367,180.0,29.63,WB846U,WB846U
1737334455,weekday_T7820_T782002_1,08:40:35,20250120,T7820,3.116362,101.57323,107.2,4.44,PJK1473,PJK1473
1737334521,weekday_U3030_U303002_1,07:21:21,20250120,U3030,3.143367,101.77767,90.8,25.37,WVJ1046,WVJ1046
1737334511,weekday_T7890_T789002_1,08:42:11,20250120,T7890,3.1161,101.66267,202.0,24.08,WVA2977,WVA2977
1737334517,weekday_U4000_U400002_0,08:42:17,20250120,U4000,3.056733,101.7495,0.0,0.0,WB1755J,WB1755J
1737334505,weekday_S3020_S302002_0,06:45:45,20250120,S3020,3.028031,101.4653,74.4,7.41,WUW9721,WUW9721
1737334505,weekday_T2230_T223002_0,08:46:35,20250120,T2230,3.178467,101.75,0.0,1.85,WUU6027,WUU6027
1737334504,weekday_U8210_U821002_1,08:17:04,20250120,U8210,3.141317,101.694496,196.0,40.74,WUW1285,WUW1285
1737334510,weekday_U6400_U640002_4,08:45:51,20250120,U6400,3.078012,101.659355,70.5,6.85,WPX6907,WPX6907
1737334499,weekday_U4500_U450002_3,08:30:52,20250120,U4500,3.030859,101.76904,16.9,52.6,VGN2847,VGN2847
1737334495,weekday_U2200_U220001_1,07:45:55,20250120,U2200,3.168933,101.72783,0.0,0.0,WVA4166,WVA4166
1737334503,weekday_U1710_U171001_2,08:24:34,20250120,U1710,3.174217,101.69234,39.0,37.04,WUW5264,WUW5264
1737334501,weekday_T2500_T250002_1,08:48:31,20250120,T2500,3.205133,101.73149,0.0,0.0,WUW2519,WUW2519
1737334488,weekday_U1730_U173001_2,08:08:18,20250120,U1730,3.215967,101.686165,94.0,18.52,WVC3796,WVC3796
1737334510,weekday_U4000_U400002_0,07:48:10,20250120,U4000,3.12955,101.71934,289.0,5.56,WVB3741,WVB3741
1737334502,weekday_U4000_U400002_0,06:37:24,20250120,U4000,3.058319,101.737305,31.8,5.37,WA2845G,WA2845G
1737334478,weekday_S4100_S410002_2,08:13:17,20250120,S4100,3.112296,101.525246,39.09,61.28,WVC6461,WVC6461
1737334492,weekday_U6000_U600002_9,08:42:09,20250120,U6000,3.007255,101.61123,357.0,8.33,WQC702,WQC702
1737334492,weekday_U3000_U300002_4,08:28:01,20250120,U3000,3.151284,101.7605,304.7,5.37,VGL1376,VGL1376
1737334509,weekday_U6000_U600001_7,08:45:27,20250120,U6000,3.116072,101.679085,200.0,64.99,WWC4624,WWC4624
1737334517,weekday_S4020_S402002_1,07:44:48,20250120,S4020,3.078633,101.54634,356.0,16.67,WQB3109,WQB3109
1737334499,weekday_U4500_U450002_2,07:51:29,20250120,U4500,3.084433,101.74177,358.7,13.52,VHB3371,VHB3371
1737334516,weekday_U8210_U821002_1,08:34:46,20250120,U8210,3.132333,101.68734,47.0,29.63,WVA5861,WVA5861
1737334523,weekday_S0070_S007002_0,06:00:09,20250120,S0070,3.262521,101.64835,108.9,11.48,WB6530S,WB6530S
1737334518,weekday_U3030_U303002_1,07:46:48,20250120,U3030,3.156267,101.705826,0.0,0.0,WVP2448,WVP2448
1737334510,weekday_U7720_U772002_5,08:30:56,20250120,U7720,3.139488,101.5485,71.0,3.52,VFE4091,VFE4091
1737334513,weekday_T2510_T251002_1,08:33:13,20250120,T2510,3.19065,101.735176,173.0,14.82,WVN5531,WVN5531
1737334498,weekday_U1800_U180001_3,08:32:59,20250120,U1800,3.1918,101.690674,0.0,0.0,WUX5843,WUX5843
1737334522,weekday_U2000_U200002_0,07:51:53,20250120,U2000,3.18365,101.70216,162.0,1.85,WVA4152,WVA4152
1737334500,weekday_U3030_U303002_1,08:46:19,20250120,U3030,3.143227,101.780304,257.6,8.52,WVN7754,WVN7754
1737334490,weekday_P1010_P101002_1,08:30:00,20250120,P1010,2.89605,101.67284,317.0,59.26,WC4206F,WC4206F
1737334495,weekday_U1730_U173002_3,08:17:55,20250120,U1730,3.211817,101.681656,195.0,12.96,WB4987K,WB4987K
1737334508,weekday_U1730_U173002_3,08:00:10,20250120,U1730,3.193915,101.67983,186.0,6.48,W3607T,W3607T
1737334492,weekday_T2500_T250002_1,08:44:52,20250120,T2500,3.210017,101.72049,184.0,24.08,WUW8429,WUW8429
1737334511,weekday_U7510_U751002_1,07:32:19,20250120,U7510,3.140481,101.69507,29.5,21.48,WWC4592,WWC4592
1737334495,weekday_P1060_P106002_1,08:10:00,20250120,P1060,2.91425,101.69367,0.0,0.0,WB9172J,WB9172J
1737334504,weekday_T5810_T581002_0,08:33:34,20250120,T5810,3.036467,101.67666,64.0,16.67,WB3643M,WB3643M
1737334502,weekday_U2500_U250001_13,08:04:32,20250120,U2500,3.2066,101.73833,194.0,29.63,WC7313H,WC7313H
1737334485,weekday_U5800_U580002_0,07:31:38,20250120,U5800,3.131248,101.7174,127.7,8.89,WVC3514,WVC3514
1737334502,weekday_S1490_S149002_2,08:04:32,20250120,S1490,3.255483,101.65483,0.0,0.0,WB6510S,WB6510S
1737334486,weekday_U7510_U751002_2,07:49:38,20250120,U7510,3.086042,101.62425,61.6,40.19,WPL3858,WPL3858
1737334510,weekday_U7510_U751001_1,08:45:06,20250120,U7510,3.130637,101.683464,317.2,26.48,WA1675G,WA1675G
1737334497,weekday_S1190_S119002_5,08:31:27,20250120,S1190,3.310183,101.58301,0.0,0.0,WB6419M,WB6419M
1737334509,weekday_U5800_U580002_0,07:00:09,20250120,U5800,3.083628,101.71233,72.8,12.22,WVG2397,WVG2397
1737334492,weekday_U8210_U821002_1,07:57:06,20250120,U8210,3.102667,101.666504,88.0,16.67,WVC4047,WVC4047
1737334476,weekday_U2500_U250001_13,08:18:36,20250120,U2500,3.213933,101.729836,0.0,0.0,WVL614,WVL614
1737334507,weekday_U7510_U751002_3,08:20:38,20250120,U7510,3.079005,101.566696,66.3,41.86,W2758T,W2758T
1737334507,weekday_U1510_U151001_0,07:18:08,20250120,U1510,3.255567,101.65483,0.0,0.0,WB7436K,WB7436K
1737334497,weekday_S1070_S107002_1,08:34:57,20250120,S1070,3.055567,101.7575,279.0,16.67,WB792L,WB792L
1737334525,weekday_U2000_U200002_0,06:51:55,20250120,U2000,3.248717,101.729996,239.0,24.08,WVA4147,WVA4147
1737334501,weekday_S2030_S203002_1,08:41:04,20250120,S2030,3.063267,101.63034,224.0,25.93,WB8441H,WB8441H
1737334528,weekday_S0131_S013102_0,08:45:34,20250120,S0131,3.122209,101.471695,134.39,36.65,PLA2875,PLA2875
1737334488,weekday_P1080_P108002_0,08:31:48,20250120,P1080,2.94105,101.68734,260.0,59.26,SF20262,SF20262
1737334509,weekday_P1040_P104002_0,08:51:39,20250120,P1040,2.896633,101.67233,316.0,35.19,WB9433J,WB9433J
1737334501,weekday_P0050_P005002_0,08:04:04,20250120,P0050,3.132383,101.61733,0.0,1.85,WQB3097,WQB3097
1737334522,weekday_U6510_U651002_0,08:05:02,20250120,U6510,3.070727,101.671776,342.5,15.74,WVG2429,WVG2429
1737334516,weekday_U2020_U202001_3,08:20:00,20250120,U2020,3.232767,101.71133,300.0,20.37,WVB6074,WVB6074
1737334503,weekday_S0070_S007002_0,07:45:33,20250120,S0070,3.248283,101.72933,0.0,0.0,WB2734T,WB2734T
1737334510,weekday_U2500_U250002_17,08:28:15,20250120,U2500,3.188578,101.704636,230.5,0.0,WQA1929,WQA1929
1737334501,weekday_T7910_T791002_1,08:33:04,20250120,T7910,3.108396,101.666115,270.7,18.71,WUW4140,WUW4140
1737334514,weekday_T3510_T351002_1,08:00:23,20250120,T3510,3.127923,101.75082,354.6,0.0,W4860W,W4860W
1737334521,weekday_T6400_T640002_3,08:31:51,20250120,T6400,3.079633,101.661835,0.0,0.0,WVH7912,WVH7912
1737334511,weekday_U4000_U400002_0,06:48:59,20250120,U4000,3.053952,101.7467,359.6,11.67,SF2113531,SF2113531
1737334498,weekday_S4100_S410002_2,08:33:09,20250120,S4100,3.143699,101.535446,134.3,7.76,WVA2986,WVA2986
1737334500,weekday_T5800_T580002_1,08:05:00,20250120,T5800,3.0595,101.69266,0.0,0.0,WC3844G,WC3844G
1737334507,weekday_U6400_U640001_4,08:45:12,20250120,U6400,3.126662,101.68302,206.9,23.89,WPY4630,WPY4630
1737334491,weekday_T7800_T780002_1,08:33:21,20250120,T7800,3.129083,101.60034,240.0,20.37,WC5319A,WC5319A
1737334491,weekday_T2000_T200002_0,08:30:51,20250120,T2000,3.245467,101.7365,252.0,48.15,WWF2843,WWF2843
1737334458,weekday_T7860_T786002_0,08:33:59,20250120,T7860,3.127692,101.63006,157.5,0.0,WVH1758,WVH1758
1737334502,weekday_T3030_T303002_0,08:31:22,20250120,T3030,3.14105,101.745674,9.0,11.11,SF20004,SF20004
1737334498,weekday_U7510_U751001_0,07:50:16,20250120,U7510,3.030649,101.5403,249.1,23.89,W7743T,W7743T
1737334483,weekday_U6400_U640001_3,08:09:54,20250120,U6400,3.075265,101.64611,265.1,14.82,VGF4516,VGF4516
1737334482,weekday_U1510_U151001_1,08:31:49,20250120,U1510,3.187972,101.681496,341.2,7.22,WA5036G,WA5036G
1737334508,weekday_U3000_U300002_4,08:15:33,20250120,U3000,3.159503,101.74424,290.9,21.3,VER7240,VER7240
1737334512,weekday_P1050_P105002_0,08:32:42,20250120,P1050,2.940467,101.68651,349.0,11.11,WC7259F,WC7259F
1737334502,weekday_S1030_S103002_0,08:31:32,20250120,S1030,3.139067,101.76933,186.0,24.08,WVN7821,WVN7821
1737334518,weekday_U1730_U173002_4,08:45:41,20250120,U1730,3.251605,101.68289,32.7,13.7,W4986V,W4986V
1737334512,weekday_U5900_U590002_3,08:22:13,20250120,U5900,3.027383,101.754326,251.0,57.41,WVN5548,WVN5548
1737334474,weekday_U2200_U220002_2,07:47:04,20250120,U2200,3.146767,101.696,0.0,0.0,WVA4421,WVA4421
1737334517,weekday_U6000_U600002_9,08:25:00,20250120,U6000,3.062745,101.64762,49.9,14.26,VGH4653,VGH4653
1737334454,weekday_U2500_U250001_16,08:54:14,20250120,U2500,3.147367,101.696335,288.0,12.96,WPA4809,WPA4809
1737334506,weekday_T2010_T201001_3,08:44:36,20250120,T2010,3.24055,101.69949,359.0,7.41,WPV4564,WPV4564
1737334515,weekday_S4030_S403002_3,08:52:43,20250120,S4030,3.048615,101.528435,81.6,62.41,WVA3032,WVA3032
1737334508,weekday_S0070_S007002_0,08:31:08,20250120,S0070,3.238817,101.64717,100.0,3.7,WPY7751,WPY7751
1737334515,weekday_T2240_T224002_0,08:31:50,20250120,T2240,3.148194,101.73548,249.1,12.22,W7970S,W7970S
1737334524,weekday_U7510_U751002_2,08:01:04,20250120,U7510,3.084283,101.61577,87.6,13.15,W5174V,W5174V
1737334517,weekday_S4050_S405002_0,07:27:17,20250120,S4050,3.084883,101.549,0.0,0.0,WB7413B,WB7413B
1737334508,weekday_S0030_S003002_1,08:21:09,20250120,S0030,2.994133,101.78633,0.0,0.0,WB915L,WB915L
1737334517,weekday_U6000_U600002_7,07:36:06,20250120,U6000,3.115761,101.67881,342.9,33.71,WPB1437,WPB1437
